"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B","mean_logCPM_Tumor","mean_logCPM_Normal"
"ENSG00000116161.17","CACYBP","protein_coding",0.816186517886964,5.56994603313517,10.0879485567691,4.30626498830302e-22,4.10467743862521e-21,38.7179471630544,5.64741185360711,4.9015545860099
"ENSG00000255282.6","WTAPP1","transcribed_processed_pseudogene",3.95390772093367,0.321740139335891,10.087140016833,4.33635237594151e-22,4.13202602002331e-21,39.2393929990355,0.749562354670668,-2.50978708209866
"ENSG00000267461.1","RP11-120M18.5","lincRNA",-1.94917356319447,-3.46605493799932,-10.0864619190022,4.36174651056739e-22,4.15488633178437e-21,39.3296297262349,-3.1067059761663,-1.84106853332037
"ENSG00000156509.13","FBXO43","protein_coding",1.88010170025404,-1.257099986418,10.0838561711985,4.46070979335652e-22,4.24778945455494e-21,39.242342567066,-0.972700974889042,-2.6549061224211
"ENSG00000148848.14","ADAM12","protein_coding",2.79690590156355,3.49237944283449,10.0782236102195,4.68230551492016e-22,4.45737418246708e-21,38.9077027427089,3.74639382309867,1.33835018367305
"ENSG00000167747.13","C19orf48","protein_coding",1.20054518750082,4.9461440391755,10.0779846959595,4.69194257016472e-22,4.46511255970095e-21,38.7108068610647,5.07982972541837,3.79220852093037
"ENSG00000228507.1","DAP3P2","processed_pseudogene",0.831070053848722,-0.768886927665637,10.0748312941671,4.82100039961045e-22,4.58645687117182e-21,39.0937658644157,-0.631033288108768,-1.35308124933461
"ENSG00000271967.1","RP11-134K13.4","lincRNA",-1.46544692763433,-3.71520368906175,-10.0740839940009,4.85209746383667e-22,4.61455822403946e-21,39.2460744117853,-3.32131230837102,-2.39402631275126
"ENSG00000130176.7","CNN1","protein_coding",-1.71734088790648,3.14489356630885,-10.0724912175153,4.9190426817685e-22,4.67672375197297e-21,38.7296688315652,2.97200417648203,4.72308098829402
"ENSG00000100427.15","MLC1","protein_coding",-2.0796703843676,-0.368410911606637,-10.072196964473,4.93151020635909e-22,4.68707194765545e-21,38.997055390493,-0.490423949565669,1.46721366534555
"ENSG00000104903.4","LYL1","protein_coding",-1.10152464466765,2.21757661384049,-10.0694445459613,5.04965927241124e-22,4.79782453206057e-21,38.8257645565327,2.122628078072,3.13613713272292
"ENSG00000198300.12","PEG3","protein_coding",-1.72070320512621,0.839090103331956,-10.0638051045115,5.30057861701196e-22,5.03461438996651e-21,38.8374605891002,0.673489745156141,2.58406050633887
"ENSG00000145569.5","FAM105A","protein_coding",-1.68202203056897,4.53511657322242,-10.0631266683935,5.33158638234429e-22,5.06244215637219e-21,38.5097098217916,4.36118046808928,6.07518584107115
"ENSG00000261762.1","RP11-650L12.2","antisense",2.74122529582403,0.991819408850057,10.0610005095191,5.4299325550388e-22,5.15417067087139e-21,38.9484103278716,1.30554323687736,-1.4077387261296
"ENSG00000146143.17","PRIM2","protein_coding",0.912056478679372,3.42392432655222,10.0564150967888,5.64820127637784e-22,5.35963612142443e-21,38.660582436658,3.50609120204595,2.74128247706223
"ENSG00000134982.16","APC","protein_coding",-0.737927851009449,4.54742050524279,-10.0551602765097,5.70943391022937e-22,5.41600449683598e-21,38.4534636358956,4.46325231370207,5.29825248047665
"ENSG00000178927.17","C17orf62","protein_coding",0.638980210424157,6.43130473177121,10.0546981017532,5.73215266995279e-22,5.43581396369707e-21,38.3937030590064,6.50785071817291,5.76730812344032
"ENSG00000203995.9","ZYG11A","protein_coding",4.46015526729348,-0.283732800147342,10.0543175184847,5.75092802557218e-22,5.45187240234038e-21,39.046969306095,0.27146560466305,-3.57080465060875
"ENSG00000166986.14","MARS","protein_coding",0.768608372384367,6.54042990479243,10.0519188611406,5.8706734177947e-22,5.56360938563476e-21,38.367382406584,6.6141482196602,5.90088671520626
"ENSG00000104524.13","PYCRL","protein_coding",1.19174124555254,4.03613389960883,10.050863989455,5.92411465569411e-22,5.61245883188736e-21,38.5711590398696,4.1647671096483,2.93767572661857
"ENSG00000182985.17","CADM1","protein_coding",-1.93476105240758,6.02821320905131,-10.0476621625529,6.08929735144366e-22,5.76710612241974e-21,38.3387922495984,5.82340077064802,7.82569113815451
"ENSG00000272650.1","RP11-571I18.4","lincRNA",-1.34802473114196,-3.7226842190161,-10.0466902496437,6.14033670618599e-22,5.81358517823289e-21,39.0173983252586,-3.32639366785809,-2.50669550464204
"ENSG00000081087.14","OSTM1","protein_coding",-0.740945762742999,4.83943317693799,-10.0459468056001,6.17966448728812e-22,5.8489497062229e-21,38.3564587582054,4.74798910821891,5.65083952180215
"ENSG00000138794.9","CASP6","protein_coding",0.908875499265908,4.25284119422771,10.0457211370693,6.19165159824753e-22,5.85842241028176e-21,38.4866502133073,4.3428081195908,3.48713746289711
"ENSG00000165804.15","ZNF219","protein_coding",-1.24591834107025,4.3463918063962,-10.0451380354437,6.22273184560985e-22,5.88594885051518e-21,38.3986804693261,4.24747345790338,5.23177931433566
"ENSG00000161921.14","CXCL16","protein_coding",-1.1042154940235,6.84517166058522,-10.0449357505504,6.23355007752205e-22,5.89429842207339e-21,38.3153277692161,6.72593032019272,7.88963456501887
"ENSG00000259652.1","RP11-797A18.3","lincRNA",-1.22096933208064,-1.21308378597558,-10.0446107176411,6.25097198901368e-22,5.90888495232245e-21,38.8226050598822,-1.22162676718718,-0.196016646268214
"ENSG00000227533.5","SLC2A1-AS1","lincRNA",1.98964579280048,-1.13335945019901,10.0432519961628,6.32432467682639e-22,5.97631523722062e-21,38.9017439508338,-0.835249158139013,-2.67553490184302
"ENSG00000137561.4","TTPA","protein_coding",-2.73077914175669,-2.89316326339202,-10.043102766556,6.33243293719032e-22,5.98206794953594e-21,38.9050249466278,-2.67060024697552,-0.247052644497788
"ENSG00000185414.19","MRPL30","protein_coding",0.669823142599734,4.81432235263285,10.0398117493515,6.51389268310981e-22,6.15152493703825e-21,38.3663082798742,4.87562085628503,4.29208250537708
"ENSG00000197670.6","RP4-724E16.2","antisense",1.23181500044394,1.22023793587377,10.0383742839443,6.59476150448995e-22,6.2259090912605e-21,38.6819530148802,1.35990446621302,0.173266078937065
"ENSG00000203797.9","DDO","protein_coding",-1.71866312371851,0.892098972747339,-10.0359559476733,6.73306567793887e-22,6.35445146512777e-21,38.6027932017825,0.742480688515228,2.51003411572969
"ENSG00000272695.1","GAS6-AS2","lincRNA",-1.52683188446045,-0.718544573031524,-10.0347010622212,6.80596249736769e-22,6.42120222106653e-21,38.6992730463025,-0.801790483969961,0.779767651632047
"ENSG00000066027.11","PPP2R5A","protein_coding",-0.889464107837323,6.25170692974413,-10.0333605948769,6.88469591073977e-22,6.49341532759993e-21,38.2056878434135,6.16353120466761,7.0264285243007
"ENSG00000154096.13","THY1","protein_coding",1.6764478143516,6.04772110430132,10.0322072605856,6.95316071209668e-22,6.55590051090237e-21,38.2577512039942,6.20684650038285,4.66632386954752
"ENSG00000005812.10","FBXL3","protein_coding",-0.639654091705698,5.8839020187655,-10.0301523138636,7.07682564137841e-22,6.67037567458291e-21,38.1775779472527,5.80416439300014,6.58617337532289
"ENSG00000163751.3","CPA3","protein_coding",-2.19356199134195,3.74225361821136,-10.0280063411547,7.20829801982805e-22,6.79213466502321e-21,38.2477619731567,3.50336065784179,5.90633893923424
"ENSG00000164972.12","C9orf24","protein_coding",-3.30801908171117,-0.145365473544549,-10.0263786513903,7.30963143246546e-22,6.88542628665519e-21,38.5694519123671,-0.340586438235727,2.74836575994816
"ENSG00000183346.6","C10orf107","protein_coding",-2.70092119014619,-0.252764819217904,-10.0253850672896,7.3721813524085e-22,6.94213744018467e-21,38.5737140313009,-0.400179864948804,2.1087666800493
"ENSG00000241962.9","RP11-111H13.1","protein_coding",0.723711242298223,3.49536050894553,10.0248967088531,7.40311974832683e-22,6.96905447596071e-21,38.3777520050057,3.55872551853987,2.97450309433818
"ENSG00000258584.1","FAM181A-AS1","antisense",-2.77911107685175,-4.0986420022811,-10.0246243229406,7.42043181744216e-22,6.98313109940218e-21,38.8193724191471,-3.4971103339371,-1.31534657604788
"ENSG00000240184.6","PCDHGC3","protein_coding",-1.095865445667,6.20086068310216,-10.0241443851524,7.45103307964581e-22,7.00970083749583e-21,38.1297772011451,6.0677867848571,7.36808667659576
"ENSG00000244332.1","RP11-119K6.6","sense_overlapping",1.77713576549881,-1.66357147763607,10.0214067848827,7.62799409219454e-22,7.17390067006073e-21,38.7427822191265,-1.35279484241603,-2.96483201824216
"ENSG00000188761.11","BCL2L15","protein_coding",2.86161949691548,2.42058626353864,10.0203932560905,7.6945618368501e-22,7.2342076132672e-21,38.4954672941663,2.72807341194865,-0.0839175468459616
"ENSG00000236530.2","KPNA2P1","processed_pseudogene",2.03319853969628,-2.81901945119674,10.0202058743364,7.70693189491752e-22,7.24353732320407e-21,38.797015194125,-2.35389062850544,-3.8389918560445
"ENSG00000026025.15","VIM","protein_coding",-1.19235682394196,9.53430870664821,-10.0195517733091,7.75026740046354e-22,7.28195546360278e-21,38.1980776724155,9.38724557791578,10.8185732466823
"ENSG00000154529.14","CNTNAP3B","protein_coding",-2.20906422179272,-0.272223342316399,-10.0186399587226,7.8110806174195e-22,7.33676563322721e-21,38.5231680094238,-0.391636751928027,1.66265060554758
"ENSG00000283149.1","RP11-134F2.8","protein_coding",0.768453298324809,4.80534544215649,10.0179420569877,7.85794661671564e-22,7.37844489484564e-21,38.1910666984563,4.88171564944351,4.15173360421718
"ENSG00000255398.2","HCAR3","protein_coding",-2.06762115200476,1.49897924056759,-10.0172223609071,7.90656835416291e-22,7.42174580511564e-21,38.411628497954,1.32163671211157,3.27542741672036
"ENSG00000227203.3","SUB1P1","processed_pseudogene",0.88317363055048,1.30261421772004,10.0152479860715,8.04149252659157e-22,7.54600404888336e-21,38.464326222012,1.38457436481799,0.743624509690086
"ENSG00000231856.2","RP11-327P2.5","antisense",-0.773680233905252,0.68389827875095,-10.0151182139027,8.05044043510031e-22,7.5520069556901e-21,38.4786495353245,0.630106702989482,1.38335330443836
"ENSG00000276386.1","CNTNAP3P2","unprocessed_pseudogene",-2.20483852647376,-2.20782955965692,-10.0147836994004,8.07355108790701e-22,7.57128772596056e-21,38.6076675305409,-2.12538682159585,-0.234620046292339
"ENSG00000168216.10","LMBRD1","protein_coding",-0.691111752135439,5.5968039941143,-10.0132124319931,8.18298923592577e-22,7.67148762884162e-21,38.0415429600117,5.51445132124841,6.3233661450974
"ENSG00000171502.14","COL24A1","protein_coding",1.59489712104592,1.04246954233797,10.0123611557374,8.24289365691662e-22,7.72520131708368e-21,38.4882880750378,1.22809790246315,-0.361054335826866
"ENSG00000243243.5","AC073130.3","antisense",-1.37379154993502,-3.01702644574177,-10.0114735906268,8.30581504658098e-22,7.78170760345179e-21,38.6574296541596,-2.80620868847295,-1.70208367081177
"ENSG00000137868.18","STRA6","protein_coding",3.87639981245139,2.02207929802749,10.0110563971976,8.33555518694512e-22,7.80710050188855e-21,38.5151918372191,2.45417316704631,-1.40784852459568
"ENSG00000213024.11","NUP62","protein_coding",0.583762613596409,6.09437873426421,10.0076153935665,8.58491499915212e-22,8.03810858522763e-21,37.9968427357559,6.15208673418945,5.59582366920181
"ENSG00000228168.1","HNRNPA1P21","processed_pseudogene",1.60442646719682,-0.342259524293128,10.0053415891545,8.75373785088561e-22,8.19358718979827e-21,38.5149594393044,-0.126995775998171,-1.64684484618149
"ENSG00000213876.4","RPL7AP64","processed_pseudogene",-1.68778963183686,-2.39556679687664,-10.0029622613112,8.93392252701424e-22,8.3595989359919e-21,38.5329978957202,-2.3098116429329,-0.687958378894975
"ENSG00000267467.3","APOC4","protein_coding",-1.79769629980563,-3.83058057293957,-10.0027921770848,8.94694289516664e-22,8.36913716759253e-21,38.6397340004946,-3.39603419140972,-2.169008990894
"ENSG00000273821.1","RP5-963E22.6","lincRNA",1.733091840327,-2.15043673288209,10.0025215114605,8.96770184611546e-22,8.38590590196128e-21,38.6170334333086,-1.7978601335439,-3.33843987685444
"ENSG00000113758.13","DBN1","protein_coding",1.15453517334772,6.24113668016397,10.0018063222439,9.02278417748484e-22,8.43475050074569e-21,37.9623536339787,6.3503402959154,5.29332597867935
"ENSG00000265817.2","FSBP","protein_coding",1.27930467808096,1.94037619192828,9.99857265491569,9.27605369600049e-22,8.66627784942468e-21,38.3135790767207,2.08323399228504,0.799287386911341
"ENSG00000141084.10","RANBP10","protein_coding",-0.843557123885518,4.23493742170459,-9.99856946485476,9.27630700021171e-22,8.66627784942468e-21,38.0243727946917,4.15616300620604,4.94259145420769
"ENSG00000166405.14","RIC3","protein_coding",-2.20364440522976,0.606465828825488,-9.99619324937963,9.46690757561037e-22,8.84155412250854e-21,38.2979593387537,0.447783290728733,2.46218618520064
"ENSG00000197168.11","NEK5","protein_coding",-1.85450011306116,0.643234590742508,-9.99417898515772,9.6315144262604e-22,8.99245083897399e-21,38.281346410187,0.502161827398672,2.19922325819118
"ENSG00000181924.6","COA4","protein_coding",0.840079961382598,5.19683064213221,9.99405064522024,9.64209814117863e-22,8.99949424866754e-21,37.9483128598552,5.28242281668104,4.45987669757944
"ENSG00000183171.5","RP11-49C9.2","processed_pseudogene",0.751253484470589,1.28147755750959,9.99366285579251,9.67414783843899e-22,9.02656227244957e-21,38.2886084939716,1.36418028237239,0.708449731454826
"ENSG00000268797.1","CTC-490E21.12","protein_coding",-0.789177682417683,1.77034446598646,-9.9920023658329,9.81258204746107e-22,9.1528451196324e-21,38.2068606742098,1.70982601146388,2.41183459595917
"ENSG00000128294.15","TPST2","protein_coding",-0.725138510183752,5.02528113051736,-9.98983348131681,9.99636470313809e-22,9.32133459531043e-21,37.8728721339767,4.94370738636688,5.74876751350379
"ENSG00000255959.1","RP11-804A23.2","antisense",0.883336763732992,1.54472133136338,9.98976822505965,1.00019468566253e-21,9.32360323165143e-21,38.2399014582406,1.63627457677747,0.872677832022982
"ENSG00000246016.2","LINC01513","antisense",-2.53346351916839,-4.14512465438316,-9.98840561504262,1.01192163425737e-21,9.42995023727532e-21,38.5109676265028,-3.54114059625628,-1.66398422634243
"ENSG00000263513.5","FAM72C","protein_coding",2.19297745226126,0.909002205349992,9.98761837269634,1.01875889340799e-21,9.49067835060945e-21,38.3029089316012,1.14682930121739,-0.870362953324805
"ENSG00000251003.7","ZFPM2-AS1","processed_transcript",4.67153390793009,-0.423679906570625,9.98555284798193,1.03691678103357e-21,9.65679717498579e-21,38.4647671170829,0.17269322338516,-3.60596859838388
"ENSG00000278600.1","RP11-81A1.6","sense_intronic",-1.02650949598153,1.62615973614813,-9.9843344280279,1.04777800617173e-21,9.75487913544659e-21,38.1673628306003,1.57130476387673,2.2384731160698
"ENSG00000279145.1","RP11-547D13.1","TEC",-1.44290320463862,-2.18332677046589,-9.979823701449,1.08897890003273e-21,1.0135274855193e-20,38.3126917645931,-2.120793488255,-0.726317578145351
"ENSG00000280168.1","RP11-1090M7.3","TEC",-2.13285733646391,-3.91160811818722,-9.97956781325075,1.09136376299792e-21,1.0154278933789e-20,38.4514545252087,-3.40028548629109,-2.13911516291962
"ENSG00000071564.14","TCF3","protein_coding",0.835003430601447,5.91227327859618,9.97950166534622,1.0919810999362e-21,1.01568308026111e-20,37.7821533559806,6.00484192338098,5.11040182331327
"ENSG00000169684.13","CHRNA5","protein_coding",2.70160490171214,1.58939806105028,9.97665412937442,1.11888724882038e-21,1.04038240856081e-20,38.1968678357132,1.89067920769408,-0.812544961632941
"ENSG00000100626.16","GALNT16","protein_coding",-2.12945306250091,0.39898277601964,-9.97551857096389,1.12979957093949e-21,1.05019924952071e-20,38.1224883914271,0.238731678324117,2.3024752029217
"ENSG00000242562.1","DCAF13P1","processed_pseudogene",1.19363058214777,-1.29119668063391,9.97443656793296,1.14029545044054e-21,1.05962294744955e-20,38.2815366835429,-1.09044937455072,-2.09220473054383
"ENSG00000172554.11","SNTG2","protein_coding",-2.30927214416741,-3.86836789021822,-9.97165224493576,1.16775137694015e-21,1.08479596064292e-20,38.3639260174042,-3.37052269168553,-1.80382664607987
"ENSG00000279355.1","AGPAT4-IT1","TEC",-1.63643194817178,-2.45210456697232,-9.97010409420499,1.18330019812627e-21,1.09889540984085e-20,38.2670469403364,-2.36660132788563,-0.644654628084617
"ENSG00000228170.1","RP1-40E16.11","antisense",1.13708603138749,2.92942830617435,9.96787544730194,1.2060448686825e-21,1.1196664905053e-20,37.974993436844,3.05342952032887,1.89852127950294
"ENSG00000130224.14","LRCH2","protein_coding",-1.7472516472247,1.50883597366384,-9.96726833917464,1.21231558053507e-21,1.12513526888154e-20,37.9703841175074,1.33080361735769,3.26196821168272
"ENSG00000175216.14","CKAP5","protein_coding",0.78581513251959,6.30970670897154,9.96671971943302,1.2180099908553e-21,1.1300659288393e-20,37.6468864369534,6.37987540498817,5.70187912740758
"ENSG00000183155.4","RABIF","protein_coding",0.676614987296809,4.10047236518972,9.96562540753528,1.22944779240968e-21,1.14032053076694e-20,37.8202792957151,4.17076161415865,3.5078155279969
"ENSG00000070669.16","ASNS","protein_coding",1.41245778879875,4.63898948333778,9.96397572367382,1.24689205532177e-21,1.15613799529772e-20,37.7776215541966,4.77831235290956,3.43946261088272
"ENSG00000145536.15","ADAMTS16","protein_coding",2.8111876675074,1.30218936148682,9.96300950769708,1.25722290829706e-21,1.16535195438456e-20,38.0796579884806,1.59536164816575,-0.888851580931258
"ENSG00000109061.9","MYH1","protein_coding",-2.60500882567786,-3.82463447561908,-9.96197826045657,1.26834276764246e-21,1.17529126694281e-20,38.2864260419971,-3.35073480953574,-1.44169538155568
